Attack;BCI attempt;BCIConfidence;BCIState;BCIThresholdBuffer;Email;Event;Framecount;Gamemode;GoblinName;InputNumber;Nr of Turns;Player Health;Player Mana;PlayerTurn;SessionID;Success BCI;Take Damage;Timestamp
NULL;NULL;0.7241;ReceivingData;NULL;anonymous;MotorImagery;14023;NULL;NULL;6;NULL;NULL;NULL;NULL;716b2110-7171-48d5-83c3-28013ffb2f75;NULL;NULL;2023-12-07 11:01:02.3658
NULL;NULL;NULL;NULL;(0.754 0.744 0.724 0.710 0.726 0.721 0.729 0.757 );anonymous;NULL;14023;NULL;NULL;NULL;NULL;NULL;NULL;NULL;716b2110-7171-48d5-83c3-28013ffb2f75;NULL;NULL;2023-12-07 11:01:02.3658
NULL;NULL;0.6341;ReceivingData;NULL;anonymous;Rest;14024;NULL;NULL;6;NULL;NULL;NULL;NULL;716b2110-7171-48d5-83c3-28013ffb2f75;NULL;NULL;2023-12-07 11:01:02.3739
NULL;NULL;NULL;NULL;(0.754 0.744 0.724 0.634 0.726 0.721 0.729 0.757 );anonymous;NULL;14024;NULL;NULL;NULL;NULL;NULL;NULL;NULL;716b2110-7171-48d5-83c3-28013ffb2f75;NULL;NULL;2023-12-07 11:01:02.3739
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;14158;NULL;NULL;NULL;4;NULL;NULL;FALSE;716b2110-7171-48d5-83c3-28013ffb2f75;NULL;NULL;2023-12-07 11:01:03.5591
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;14160;NULL;NULL;NULL;4;NULL;NULL;FALSE;716b2110-7171-48d5-83c3-28013ffb2f75;NULL;NULL;2023-12-07 11:01:03.5769
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;14223;NULL;NULL;NULL;4;NULL;NULL;FALSE;716b2110-7171-48d5-83c3-28013ffb2f75;NULL;NULL;2023-12-07 11:01:04.1555
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;14269;NULL;NULL;NULL;4;NULL;NULL;FALSE;716b2110-7171-48d5-83c3-28013ffb2f75;NULL;NULL;2023-12-07 11:01:04.5924
NULL;NULL;NULL;NULL;NULL;anonymous;End Goblin Turn;14413;NULL;NULL;NULL;NULL;NULL;NULL;NULL;716b2110-7171-48d5-83c3-28013ffb2f75;NULL;NULL;2023-12-07 11:01:05.8686
NULL;NULL;NULL;NULL;NULL;anonymous;Start Player Turn;14414;NULL;NULL;NULL;5;NULL;NULL;TRUE;716b2110-7171-48d5-83c3-28013ffb2f75;NULL;NULL;2023-12-07 11:01:05.8863
NULL;NULL;NULL;NULL;NULL;anonymous;Player Moving;14460;NULL;NULL;NULL;NULL;NULL;NULL;NULL;716b2110-7171-48d5-83c3-28013ffb2f75;NULL;NULL;2023-12-07 11:01:06.8455
NULL;NULL;NULL;NULL;NULL;anonymous;End Player Turn;14696;NULL;NULL;NULL;5;NULL;NULL;FALSE;716b2110-7171-48d5-83c3-28013ffb2f75;NULL;NULL;2023-12-07 11:01:08.9348
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;14696;NULL;NULL;NULL;5;NULL;NULL;FALSE;716b2110-7171-48d5-83c3-28013ffb2f75;NULL;NULL;2023-12-07 11:01:08.9348
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;14711;NULL;NULL;NULL;5;NULL;NULL;FALSE;716b2110-7171-48d5-83c3-28013ffb2f75;NULL;NULL;2023-12-07 11:01:09.0829
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;14713;NULL;NULL;NULL;5;NULL;NULL;FALSE;716b2110-7171-48d5-83c3-28013ffb2f75;NULL;NULL;2023-12-07 11:01:09.0983
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;14847;NULL;NULL;NULL;5;NULL;NULL;FALSE;716b2110-7171-48d5-83c3-28013ffb2f75;NULL;NULL;2023-12-07 11:01:10.2722
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;14928;NULL;NULL;NULL;5;NULL;NULL;FALSE;716b2110-7171-48d5-83c3-28013ffb2f75;NULL;NULL;2023-12-07 11:01:10.9948
NULL;NULL;NULL;NULL;NULL;anonymous;End Goblin Turn;14973;NULL;NULL;NULL;NULL;NULL;NULL;NULL;716b2110-7171-48d5-83c3-28013ffb2f75;NULL;NULL;2023-12-07 11:01:11.3991
NULL;NULL;NULL;NULL;NULL;anonymous;Start Player Turn;14974;NULL;NULL;NULL;6;NULL;NULL;TRUE;716b2110-7171-48d5-83c3-28013ffb2f75;NULL;NULL;2023-12-07 11:01:11.4083
3;NULL;NULL;NULL;NULL;anonymous;Player Attacking;15052;NULL;NULL;NULL;NULL;NULL;NULL;NULL;716b2110-7171-48d5-83c3-28013ffb2f75;NULL;NULL;2023-12-07 11:01:12.9980
NULL;NULL;NULL;NULL;NULL;anonymous;Goblin Death;15102;NULL;Goblin 2 Variant;NULL;NULL;NULL;NULL;NULL;716b2110-7171-48d5-83c3-28013ffb2f75;NULL;NULL;2023-12-07 11:01:14.0166
NULL;NULL;NULL;NULL;NULL;anonymous;Start Player Turn;15152;NULL;NULL;NULL;7;NULL;NULL;TRUE;716b2110-7171-48d5-83c3-28013ffb2f75;NULL;NULL;2023-12-07 11:01:15.0427
NULL;NULL;NULL;NULL;NULL;anonymous;Player Moving;15481;NULL;NULL;NULL;NULL;NULL;NULL;NULL;716b2110-7171-48d5-83c3-28013ffb2f75;NULL;NULL;2023-12-07 11:01:21.6801
NULL;NULL;NULL;NULL;NULL;anonymous;End Player Turn;15617;NULL;NULL;NULL;7;NULL;NULL;FALSE;716b2110-7171-48d5-83c3-28013ffb2f75;NULL;NULL;2023-12-07 11:01:22.9061
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;15618;NULL;NULL;NULL;7;NULL;NULL;FALSE;716b2110-7171-48d5-83c3-28013ffb2f75;NULL;NULL;2023-12-07 11:01:22.9156
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;15620;NULL;NULL;NULL;7;NULL;NULL;FALSE;716b2110-7171-48d5-83c3-28013ffb2f75;NULL;NULL;2023-12-07 11:01:22.9342
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;15701;NULL;NULL;NULL;7;NULL;NULL;FALSE;716b2110-7171-48d5-83c3-28013ffb2f75;NULL;NULL;2023-12-07 11:01:23.6340
NULL;NULL;NULL;NULL;NULL;anonymous;Player Hurt;15764;NULL;NULL;NULL;NULL;18.0000;1.0000;NULL;716b2110-7171-48d5-83c3-28013ffb2f75;NULL;2;2023-12-07 11:01:24.1910
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;15767;NULL;NULL;NULL;7;NULL;NULL;FALSE;716b2110-7171-48d5-83c3-28013ffb2f75;NULL;NULL;2023-12-07 11:01:24.2166
NULL;NULL;NULL;NULL;NULL;anonymous;End Goblin Turn;15784;NULL;NULL;NULL;NULL;NULL;NULL;NULL;716b2110-7171-48d5-83c3-28013ffb2f75;NULL;NULL;2023-12-07 11:01:24.3691
NULL;NULL;NULL;NULL;NULL;anonymous;Start Player Turn;15785;NULL;NULL;NULL;8;NULL;NULL;TRUE;716b2110-7171-48d5-83c3-28013ffb2f75;NULL;NULL;2023-12-07 11:01:24.3795
4;NULL;NULL;NULL;NULL;anonymous;Player Attacking;15935;NULL;NULL;NULL;NULL;NULL;NULL;NULL;716b2110-7171-48d5-83c3-28013ffb2f75;NULL;NULL;2023-12-07 11:01:27.3816
NULL;NULL;NULL;NULL;NULL;anonymous;Goblin Death;15977;NULL;Goblin 2 Variant (3);NULL;NULL;NULL;NULL;NULL;716b2110-7171-48d5-83c3-28013ffb2f75;NULL;NULL;2023-12-07 11:01:28.2173
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;16029;NULL;NULL;NULL;8;NULL;NULL;FALSE;716b2110-7171-48d5-83c3-28013ffb2f75;NULL;NULL;2023-12-07 11:01:29.2335
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;16031;NULL;NULL;NULL;8;NULL;NULL;FALSE;716b2110-7171-48d5-83c3-28013ffb2f75;NULL;NULL;2023-12-07 11:01:29.2548
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;16079;NULL;NULL;NULL;8;NULL;NULL;FALSE;716b2110-7171-48d5-83c3-28013ffb2f75;NULL;NULL;2023-12-07 11:01:29.7067
NULL;NULL;NULL;NULL;NULL;anonymous;End Goblin Turn;16227;NULL;NULL;NULL;NULL;NULL;NULL;NULL;716b2110-7171-48d5-83c3-28013ffb2f75;NULL;NULL;2023-12-07 11:01:30.9936
NULL;NULL;NULL;NULL;NULL;anonymous;Start Player Turn;16228;NULL;NULL;NULL;9;NULL;NULL;TRUE;716b2110-7171-48d5-83c3-28013ffb2f75;NULL;NULL;2023-12-07 11:01:31.0018
NULL;NULL;0.8126;ReceivingData;NULL;anonymous;MotorImagery;16310;NULL;NULL;7;NULL;NULL;NULL;NULL;716b2110-7171-48d5-83c3-28013ffb2f75;NULL;NULL;2023-12-07 11:01:31.6795
NULL;NULL;NULL;NULL;(0.721 0.739 0.751 0.769 0.820 0.813 0.659 0.711 );anonymous;NULL;16310;NULL;NULL;NULL;NULL;NULL;NULL;NULL;716b2110-7171-48d5-83c3-28013ffb2f75;NULL;NULL;2023-12-07 11:01:31.6795
NULL;NULL;0.5446;ReceivingData;NULL;anonymous;Rest;16425;NULL;NULL;7;NULL;NULL;NULL;NULL;716b2110-7171-48d5-83c3-28013ffb2f75;NULL;NULL;2023-12-07 11:01:32.6458
NULL;NULL;NULL;NULL;(0.545 0.793 0.780 0.752 0.690 0.674 0.688 0.677 );anonymous;NULL;16425;NULL;NULL;NULL;NULL;NULL;NULL;NULL;716b2110-7171-48d5-83c3-28013ffb2f75;NULL;NULL;2023-12-07 11:01:32.6458
NULL;NULL;NULL;NULL;NULL;anonymous;RegenMana;16425;NULL;NULL;NULL;NULL;18.0000;0.0000;NULL;716b2110-7171-48d5-83c3-28013ffb2f75;NULL;2;2023-12-07 11:01:32.6458
NULL;5;NULL;NULL;NULL;anonymous;BciSuccess;16425;NULL;NULL;NULL;NULL;NULL;NULL;NULL;716b2110-7171-48d5-83c3-28013ffb2f75;TRUE;NULL;2023-12-07 11:01:32.6458
NULL;NULL;0.7665;ReceivingData;NULL;anonymous;MotorImagery;17188;NULL;NULL;8;NULL;NULL;NULL;NULL;716b2110-7171-48d5-83c3-28013ffb2f75;NULL;NULL;2023-12-07 11:01:40.3512
NULL;NULL;NULL;NULL;(0.720 0.772 0.766 0.648 0.704 0.709 0.709 0.697 );anonymous;NULL;17188;NULL;NULL;NULL;NULL;NULL;NULL;NULL;716b2110-7171-48d5-83c3-28013ffb2f75;NULL;NULL;2023-12-07 11:01:40.3512
NULL;NULL;NULL;NULL;NULL;anonymous;RegenMana;17188;NULL;NULL;NULL;NULL;18.0000;1.0000;NULL;716b2110-7171-48d5-83c3-28013ffb2f75;NULL;2;2023-12-07 11:01:40.3512
NULL;6;NULL;NULL;NULL;anonymous;BciSuccess;17188;NULL;NULL;NULL;NULL;NULL;NULL;NULL;716b2110-7171-48d5-83c3-28013ffb2f75;TRUE;NULL;2023-12-07 11:01:40.3517
NULL;NULL;0.6097;ReceivingData;NULL;anonymous;Rest;17262;NULL;NULL;8;NULL;NULL;NULL;NULL;716b2110-7171-48d5-83c3-28013ffb2f75;NULL;NULL;2023-12-07 11:01:41.8354
NULL;NULL;NULL;NULL;(0.748 0.721 0.684 0.687 0.692 0.696 0.711 0.610 );anonymous;NULL;17262;NULL;NULL;NULL;NULL;NULL;NULL;NULL;716b2110-7171-48d5-83c3-28013ffb2f75;NULL;NULL;2023-12-07 11:01:41.8354
NULL;NULL;0.6637;ReceivingData;NULL;anonymous;MotorImagery;18445;NULL;NULL;9;NULL;NULL;NULL;NULL;716b2110-7171-48d5-83c3-28013ffb2f75;NULL;NULL;2023-12-07 11:01:52.3354
NULL;NULL;NULL;NULL;(0.664 0.643 0.654 0.652 0.659 0.658 0.671 0.661 );anonymous;NULL;18445;NULL;NULL;NULL;NULL;NULL;NULL;NULL;716b2110-7171-48d5-83c3-28013ffb2f75;NULL;NULL;2023-12-07 11:01:52.3354
NULL;NULL;NULL;NULL;NULL;anonymous;RegenMana;18445;NULL;NULL;NULL;NULL;18.0000;2.0000;NULL;716b2110-7171-48d5-83c3-28013ffb2f75;NULL;2;2023-12-07 11:01:52.3364
